cik,manager,manager_type,period,total_value_x,n_positions_x,ADD,EXIT,HOLD,NEW,TRIM,net_flow,gross_flow,price_effect,turnover,prev_value,value_chg_pct,total_value_y,n_positions_y,top10_weight,hhi,effective_n,options_share,put_share,etf_share,credit_share,inferred_type,inferred_conf,inferred_reason
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2017-03-31,3653076000.0,16,0.0,2.0,13.0,1.0,2.0,-21972310.70285494,117302310.70285493,330660310.70285493,0.033527092301683846,3344388000.0,0.09230029530066486,3653076000.0,16,0.9504620215949517,0.15397579848689222,6.49452712586601,0.0,0.0,0.0,0.0,Concentrated / Activist,0.85,"16 positions, top-10 95%; turnover 3%"
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2017-06-30,3431120000.0,17,2.0,0.0,12.0,1.0,2.0,-433101382.26708984,508749848.6549642,211145382.26708984,0.14362952370458532,3653076000.0,-0.06075865927782509,3431120000.0,17,0.9359876658350627,0.15078987470763267,6.631745015631226,0.0,0.0,0.0,0.0,Concentrated / Activist,0.85,"17 positions, top-10 94%; turnover 14%"
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2017-09-30,3528500000.0,18,3.0,0.0,12.0,1.0,2.0,42088656.13281098,295856060.7189695,55291343.86718902,0.08502075133957587,3431120000.0,0.028381403156986673,3528500000.0,18,0.920373529828539,0.1406418672415224,7.110258272401301,0.0,0.0,0.0,0.0,Concentrated / Activist,0.85,"18 positions, top-10 92%; turnover 9%"
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2017-12-31,3991494000.0,17,3.0,2.0,10.0,1.0,3.0,207657396.6950433,435049097.3281834,255336603.3049567,0.1157046394792824,3528500000.0,0.13121553067875857,3991494000.0,17,0.92423388335295,0.1433043094715225,6.978157207468492,0.0,0.0,0.0,0.0,Concentrated / Activist,0.85,"17 positions, top-10 92%; turnover 12%"
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2018-03-31,4130214000.0,18,1.0,0.0,16.0,1.0,0.0,45933057.33402811,45933057.33402811,92786942.66597189,0.011311181671152942,3991494000.0,0.0347539041772329,4130214000.0,18,0.914743400705145,0.14231445251585706,7.026693229829045,0.0,0.0,0.0,0.0,Concentrated / Activist,0.85,"18 positions, top-10 91%; turnover 1%"
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2018-06-30,3861376000.0,18,2.0,1.0,13.0,1.0,2.0,-233257475.91738856,493030791.2836203,-35580524.08261143,0.12338740883444228,4130214000.0,-0.0650905739993134,3861376000.0,18,0.9028926475950543,0.13352436461553896,7.4892698638134885,0.0,0.0,0.0,0.0,Concentrated / Activist,0.85,"18 positions, top-10 90%; turnover 12%"
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2018-09-30,4394752000.0,19,3.0,0.0,13.0,1.0,2.0,28291374.875016093,230513351.80762744,505084625.1249839,0.055840546999181076,3861376000.0,0.138131070374913,4394752000.0,19,0.8895892191413759,0.1448834143747357,6.902101281334634,0.004857156899866022,0.0,0.0,0.0,Concentrated / Activist,0.85,"19 positions, top-10 89%; turnover 6%"
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2018-12-31,4082311000.0,21,1.0,1.0,15.0,3.0,2.0,356356762.79782385,464610339.3934794,-668797762.7978239,0.10961587507217521,4394752000.0,-0.07109411407060062,4082311000.0,21,0.8560268926105825,0.12287880792115455,8.138099782361595,0.013702042788998682,0.0,0.0,0.0,Concentrated Value,0.7,top-10 86%; turnover 11%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2019-03-31,4946610000.0,22,1.0,0.0,19.0,1.0,1.0,273902556.822076,325481009.6331994,590396443.1779239,0.07209743215899206,4082311000.0,0.21171806851560304,4946610000.0,22,0.8713120702865194,0.13843315713412482,7.223702909781377,0.012486733338589458,0.0,0.0,0.0,Concentrated Value,0.7,top-10 87%; turnover 7%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2019-06-30,7027344000.0,23,3.0,0.0,18.0,1.0,1.0,1514287831.8603063,1623603089.8203902,566446168.1396939,0.27118913097885466,4946610000.0,0.42063837658517644,7027344000.0,23,0.90285305515142,0.20501924794174442,4.87759081178635,0.012180135197593856,0.002854848147465102,0.0,0.0,Concentrated Value,0.7,top-10 90%; turnover 27%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2019-09-30,6818672000.0,24,3.0,0.0,19.0,1.0,1.0,88464799.21193083,390145792.3215003,-297136799.2119308,0.05635495326908481,7027344000.0,-0.02969429132827428,6818672000.0,24,0.8831119901353225,0.18433190928757656,5.424996702225322,0.012524579566226386,0.003122748828510889,0.0,0.0,Concentrated Value,0.7,top-10 88%; turnover 6%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2019-12-31,7655336000.0,25,5.0,0.0,16.0,1.0,3.0,334772781.99710125,917874275.0072268,501891218.0028988,0.12683069886478257,6818672000.0,0.1227018985515067,7655336000.0,25,0.8716111219677358,0.14539777744893076,6.877684222863985,0.021607150881424408,0.0013346246330663996,0.0,0.0,Concentrated Value,0.7,top-10 87%; turnover 13%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2020-03-31,5656327000.0,26,2.0,0.0,22.0,1.0,1.0,-231195685.66675782,403517378.8213266,-1767813314.3332422,0.060626140974471276,7655336000.0,-0.26112622620352655,5656327000.0,26,0.8485253769805035,0.14693120988507524,6.80590597996278,0.02512372428256004,0.0013211753846621669,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 6%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2020-06-30,6754529000.0,26,4.0,2.0,17.0,2.0,3.0,-78531831.74785814,659428725.6676906,1176733831.747858,0.10626643732997798,5656327000.0,0.19415461659129685,6754529000.0,26,0.8531184039627338,0.15534595132090773,6.4372453320926155,0.025755607829946396,0.0020664653301510735,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 11%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2020-09-30,7504977000.0,27,2.0,0.0,24.0,1.0,0.0,321888398.1865828,321888398.1865828,428559601.8134172,0.0451472018997829,6754529000.0,0.11110293552666661,7504977000.0,27,0.8474175204001292,0.14123018331362439,7.080639396886846,0.039799455747832405,0.015428828096341935,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 5%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2020-12-31,8094154000.0,27,2.0,1.0,19.0,1.0,5.0,-486444398.7629621,923660930.3065951,1075621398.762962,0.11842466484916309,7504977000.0,0.07850483752315296,8094154000.0,27,0.8458072332204206,0.16829511540276135,5.941943101597542,0.040361722794006634,0.01653440248357024,0.0,0.0,Concentrated Value,0.7,top-10 85%; turnover 12%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2021-03-31,8584434000.0,25,1.0,3.0,20.0,1.0,3.0,-503406672.65774083,735004918.3695712,993686672.6577408,0.08813754717960191,8094154000.0,0.06057211167467291,8584434000.0,25,0.8651158597060681,0.19752840786006698,5.062562954025426,0.05340841341432644,0.029032199443783945,0.0,0.0,Concentrated Value,0.7,top-10 87%; turnover 9%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2021-06-30,8736089000.0,25,0.0,1.0,23.0,1.0,1.0,-194796145.41008982,313384145.41008985,346451145.41008985,0.03618645296219864,8584434000.0,0.01766627828928491,8736089000.0,25,0.8655149918916806,0.19522293269013943,5.122349030516891,0.05335030355116575,0.02798506288111305,0.0,0.0,Concentrated Value,0.7,top-10 87%; turnover 4%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2021-09-30,8184062000.0,26,1.0,0.0,19.0,1.0,5.0,-665973516.9719568,805286231.8397214,113946516.97195688,0.0951866483744408,8736089000.0,-0.06318926009110026,8184062000.0,26,0.8569309470040671,0.19653842432425558,5.088063585724932,0.04848936872667876,0.021255704074578125,0.0,0.0,Concentrated Value,0.7,top-10 86%; turnover 10%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2021-12-31,7577117000.0,27,2.0,0.0,20.0,1.0,4.0,-1066217427.5493786,1408872378.3698483,459272427.5493787,0.17877753667664686,8184062000.0,-0.07416182819729367,7577117000.0,27,0.8077760974259734,0.15062950885324475,6.638805421415,0.0712899114531292,0.0271628377917353,0.0,0.0,Concentrated Value,0.7,top-10 81%; turnover 18%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2022-03-31,7192904000.0,28,0.0,0.0,26.0,1.0,1.0,-106927719.6546168,182553719.6546168,-277285280.34538317,0.024719493581575384,7577117000.0,-0.05070701693005397,7192904000.0,28,0.7999813427233283,0.15371466605054906,6.50556011142847,0.07193158701965159,0.026373909619814194,0.0,0.0,Concentrated Value,0.7,top-10 80%; turnover 2%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2022-06-30,6017267000.0,29,2.0,0.0,25.0,1.0,1.0,216734120.65622094,232366556.59870258,-1392371120.656221,0.03517994681502648,7192904000.0,-0.1634439998087004,6017267000.0,29,0.791528280197638,0.1452426236295968,6.885031232637587,0.08798994626630328,0.043316010408047376,0.0,0.0,Concentrated Value,0.7,top-10 79%; turnover 4%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2022-09-30,5824590000.0,29,5.0,1.0,23.0,1.0,0.0,181676494.1699291,360112494.1699291,-374353494.1699291,0.06082027407862282,6017267000.0,-0.0320206831440254,5824590000.0,29,0.7836218514951266,0.1331472585047341,7.5104813364553396,0.08453247353032574,0.030764397150700735,0.0,0.0,Concentrated Value,0.7,top-10 78%; turnover 6%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2022-12-31,6483891773.0,28,2.0,2.0,22.0,1.0,3.0,-184057765.88142765,410430172.1713369,843359538.8814276,0.06669062517062996,5824590000.0,0.11319282095392125,6483891773.0,28,0.8139343680868067,0.1688921725396717,5.920937512750073,0.09741900745942633,0.031914376156259756,0.0,0.0,Concentrated Value,0.7,top-10 81%; turnover 7%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2023-03-31,6673792262.0,29,1.0,0.0,24.0,1.0,3.0,-284170708.35767055,495005756.3092362,474071197.35767055,0.07524207983601063,6483891773.0,0.02928804114078165,6673792262.0,29,0.8032259960386522,0.18134424654111367,5.51437401005873,0.0977916047396442,0.03251786697582407,0.0,0.0,Concentrated Value,0.7,top-10 80%; turnover 8%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2023-06-30,6800830901.0,28,0.0,2.0,23.0,1.0,4.0,-83589128.4197373,249611294.41973728,210627767.41973728,0.037049094642608714,6673792262.0,0.019035450012933053,6800830901.0,28,0.811551352966069,0.17073323956851508,5.85709029200902,0.08569658420918883,0.0351518240168048,0.0,0.0,Concentrated Value,0.7,top-10 81%; turnover 4%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2023-09-30,6550348946.0,27,3.0,2.0,22.0,1.0,1.0,163402631.94877782,493293484.8814225,-413884586.9487778,0.07389511496877411,6800830901.0,-0.03683108117909073,6550348946.0,27,0.8132832455060479,0.15689542091802977,6.3736723108219415,0.09562456323529119,0.036332870502315984,0.0,0.005651702268870243,Concentrated Value,0.7,top-10 81%; turnover 7%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2023-12-31,7511064273.0,27,3.0,1.0,21.0,1.0,2.0,126136114.50957882,283802114.0406244,834579212.4904212,0.040366086910403366,6550348946.0,0.14666628219656386,7511064273.0,27,0.8123972502718056,0.15418621094248247,6.485664274952832,0.09695854256205484,0.031613385449724,0.0,0.004993762486473667,Concentrated Value,0.7,top-10 81%; turnover 4%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2024-03-31,8406311649.0,26,5.0,2.0,19.0,1.0,1.0,75736607.54581478,1033494686.9141223,819510768.4541852,0.12985742021531207,7511064273.0,0.11919048266144427,8406311649.0,26,0.7938312648441759,0.1493083635790955,6.697548456287609,0.10023069310072875,0.013573840319562009,0.0,0.004449716779706795,Concentrated Value,0.7,top-10 79%; turnover 13%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2024-06-30,8820580569.0,27,0.0,0.0,24.0,1.0,2.0,33109407.98532681,268745926.0146732,381159512.0146732,0.03120074388505972,8406311649.0,0.04928069970487958,8820580569.0,27,0.7932885204395664,0.15961301933645766,6.2651530818550665,0.09722494560210394,0.012822157693053322,0.0,0.004243611257466651,Concentrated Value,0.7,top-10 79%; turnover 3%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2024-09-30,9710450459.0,27,2.0,1.0,21.0,1.0,3.0,146737129.95860973,550688694.2178081,743132760.0413903,0.059434220728002564,8820580569.0,0.100885637066505,9710450459.0,27,0.7942166317168171,0.15874831928556332,6.2992792900135015,0.0910495068929119,0.014905167542032357,0.0,0.003770701488525044,Concentrated Value,0.7,top-10 79%; turnover 6%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2024-12-31,10043482719.0,28,1.0,0.0,22.0,1.0,4.0,-233209743.01403922,942667913.2812641,566242003.0140393,0.09544103493587955,9710450459.0,0.0342962730108296,10043482719.0,28,0.8060698180606886,0.183688703382028,5.443992916212394,0.109036834596061,0.015148500600511662,0.0,0.0036004119299764587,Concentrated Value,0.7,top-10 81%; turnover 10%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2025-03-31,13181293477.0,29,3.0,0.0,24.0,1.0,1.0,3116143978.963256,3153820098.865119,21666779.036743928,0.2715910002532813,10043482719.0,0.3124225774853946,13181293477.0,29,0.8489305991498789,0.28570236099078655,3.5001460839599026,0.07667390296434108,0.01056565497483309,0.0,0.0026183359819900625,Concentrated Value,0.7,top-10 85%; turnover 27%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2025-06-30,17761193460.0,29,1.0,1.0,25.0,1.0,2.0,2439538686.8242736,2736789947.0168614,2140361296.1757267,0.1768952801104231,13181293477.0,0.3474545188597351,17761193460.0,29,0.8800355618107208,0.38814914191004085,2.576329281778406,0.05442797412105887,0.003421349761031205,0.0,0.0019088858570430773,Concentrated Value,0.7,top-10 88%; turnover 18%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2025-09-30,20843247782.0,29,2.0,1.0,26.0,1.0,0.0,191835345.0,474870395.0,2890218977.0,0.024601853036710246,17761193460.0,0.1735274337809054,20843247782.0,29,0.892246943207212,0.4065592833377463,2.4596658863382954,0.05244325171550177,0.003445565717547156,0.0,0.0015982998594283083,Concentrated Value,0.7,top-10 89%; turnover 2%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2025-12-31,27069972240.0,29,1.0,1.0,26.0,1.0,1.0,7340090501.300446,7973195146.903255,-1113366043.3004456,0.33281817182156637,20843247782.0,0.29874060526101553,27069972240.0,29,0.9168783681397674,0.5259990006059754,1.9011442965632128,0.0485172578810151,0.0025025420195997957,0.0,0.0012038191510166099,Concentrated Value,0.7,top-10 92%; turnover 33%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2026-03-31,27209083452.0,29,2.0,2.0,19.0,2.0,6.0,-355307849.48344153,2096041251.992779,494419061.48344153,0.07723204559366376,27069972240.0,0.005138949193100428,27209083452.0,29,0.9111730507106683,0.5305005614831395,1.8850121425022888,0.038378367093553946,0.0023268560703887395,0.0,0.0011630606027515373,Concentrated Value,0.7,top-10 91%; turnover 8%
1336528,"Pershing Square Capital Management, L.P.",Hedge Fund - Activist,2026-06-30,20024061765.0,29,4.0,2.0,17.0,2.0,6.0,-9634307416.387901,12101790226.762218,2449285729.3879013,0.5124278796664415,27209083452.0,-0.26406702378179026,20024061765.0,29,0.8815093135026594,0.37740571220977903,2.649668427498933,0.024736775975481018,0.0036152162757774036,0.0,0.0016055419912953909,Concentrated Value,0.7,top-10 88%; turnover 51%
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2011-09-30,494320000.0,8,,,,,,,,,,,,494320000.0,8,1.0,0.3253888353930789,3.073246194178641,0.07627852403301505,0.024718805631979285,0.0,0.0,Concentrated / Activist,0.85,"8 positions, top-10 100%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2011-12-31,628566000.0,13,1.0,0.0,6.0,5.0,1.0,53647323.29640032,74430687.29744221,80598676.70359968,0.13257033625397807,494320000.0,0.2715771160381939,628566000.0,13,0.9665683476357295,0.28647639479900566,3.4906889997048753,0.06532329142842597,0.020400403458029865,0.0,0.0,Concentrated / Activist,0.85,"13 positions, top-10 97%; turnover 13%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2012-03-31,719474000.0,14,1.0,0.0,12.0,1.0,0.0,21124709.138780743,21124709.138780743,69783290.86121926,0.031341368414558535,628566000.0,0.1446276126930186,719474000.0,14,0.9527126762051165,0.2666702299299876,3.7499498922791004,0.08974195036929757,0.015811551216583227,0.0,0.0,Concentrated / Activist,0.85,"14 positions, top-10 95%; turnover 3%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2012-06-30,642383000.0,14,0.0,1.0,11.0,1.0,2.0,-52230523.8765747,81620523.8765747,-24860476.123425297,0.1198665115009501,719474000.0,-0.10714911171216746,642383000.0,14,0.9448319771849504,0.2818912677141756,3.547467107118595,0.07285062026859365,0.0,0.0,0.0,Concentrated / Activist,0.85,"14 positions, top-10 94%; turnover 12%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2012-09-30,586347000.0,14,0.0,1.0,9.0,1.0,4.0,-85934293.43327036,95566293.43327036,29898293.43327037,0.1555529586374067,642383000.0,-0.08723144915105163,586347000.0,14,0.9565496199349532,0.27309632316816007,3.6617116935120593,0.07383000168842,0.0,0.0,0.0,Concentrated / Activist,0.85,"14 positions, top-10 96%; turnover 16%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2012-12-31,590949000.0,14,1.0,1.0,10.0,1.0,2.0,-26145814.662264615,38222038.51988094,30747814.662264615,0.06493190925626341,586347000.0,0.007848594774084283,590949000.0,14,0.9670733007416885,0.3044612441438721,3.2844902897639527,0.07566981245420501,0.0,0.0,0.0,Concentrated / Activist,0.85,"14 positions, top-10 97%; turnover 6%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2013-03-31,694049000.0,15,1.0,0.0,12.0,1.0,1.0,14635517.427383222,16921107.376451023,88464482.57261679,0.02633639488380686,590949000.0,0.17446513996977742,694049000.0,15,0.9489531718942033,0.3095362428407665,3.2306394586382123,0.0851957138472932,0.0,0.0,0.0,Concentrated / Activist,0.85,"15 positions, top-10 95%; turnover 3%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2013-06-30,728839000.0,14,3.0,1.0,10.0,0.0,1.0,19677804.965729866,39206427.04889454,15112195.034270134,0.05510824049242743,694049000.0,0.050126143831343395,728839000.0,14,0.9580579524421717,0.31131276494150556,3.212203650524565,0.0827823428768219,0.0,0.0,0.0,Concentrated / Activist,0.85,"14 positions, top-10 96%; turnover 6%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2013-09-30,735316000.0,15,3.0,0.0,10.0,1.0,1.0,41790989.48609074,42195050.894534074,-35313989.48609074,0.05763740982960694,728839000.0,0.008886736302530451,735316000.0,15,0.9360207040238482,0.26680398967973484,3.7480698890611652,0.09298043290231682,0.0,0.0,0.0,Concentrated / Activist,0.85,"15 positions, top-10 94%; turnover 6%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2013-12-31,795413000.0,16,0.0,0.0,15.0,1.0,0.0,6103000.0,6103000.0,53994000.0,0.00797397841159343,735316000.0,0.08172948773044508,795413000.0,16,0.9312068070298072,0.28130642096971936,3.554842426108869,0.09044735250743953,0.0,0.0,0.0,Concentrated / Activist,0.85,"16 positions, top-10 93%; turnover 1%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2014-03-31,997996000.0,16,2.0,1.0,10.0,1.0,3.0,218143208.15537426,374115128.2968004,-15560208.155374244,0.4172111640978721,795413000.0,0.25468907347503755,997996000.0,16,0.950433669072822,0.4346272330360868,2.3008222310749007,0.05738900757117263,0.0,0.0,0.0,Concentrated / Activist,0.85,"16 positions, top-10 95%; turnover 42%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2014-06-30,1381991000.0,16,1.0,1.0,14.0,1.0,0.0,427919582.0190766,441407582.0190766,-43924582.019076586,0.3709327672958521,997996000.0,0.38476607120669826,1381991000.0,16,0.9574179571357556,0.5350454834522775,1.8689999839783589,0.0389988067939661,0.0,0.0,0.0,Concentrated / Activist,0.85,"16 positions, top-10 96%; turnover 37%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2014-09-30,1362566000.0,16,1.0,1.0,14.0,1.0,0.0,24971062.656503372,41953062.65650337,-44396062.65650337,0.03057182828157941,1381991000.0,-0.014055807888763372,1362566000.0,16,0.9519215949906281,0.5000594857926283,1.9997620851345956,0.051983536944265454,0.0,0.0,0.0,Concentrated / Activist,0.85,"16 positions, top-10 95%; turnover 3%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2014-12-31,1279552000.0,15,1.0,2.0,11.0,1.0,2.0,-50459457.87142163,80902216.77800468,-32554542.12857837,0.06124042664105439,1362566000.0,-0.060924755204518566,1279552000.0,15,0.9701020357124993,0.5021682920603108,1.9913642812794308,0.070129232731456,0.005644944480568199,0.0,0.0,Concentrated / Activist,0.85,"15 positions, top-10 97%; turnover 6%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2015-03-31,1262513000.0,15,0.0,1.0,13.0,1.0,1.0,-38152247.4207767,71518247.4207767,21113247.4207767,0.05626783533920391,1279552000.0,-0.01331637948281894,1262513000.0,15,0.9686727978246561,0.5460821817450658,1.8312262026283108,0.07300835714166903,0.005992017507938532,0.0,0.0,Concentrated / Activist,0.85,"15 positions, top-10 97%; turnover 6%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2015-06-30,1394773000.0,16,2.0,0.0,12.0,1.0,1.0,46448090.650845185,53469696.165097356,85811909.34915482,0.0402438398916017,1262513000.0,0.10475931732980182,1394773000.0,16,0.9663629852312886,0.5413228353225013,1.847326465369293,0.0664014861199636,0.005025907441569345,0.0,0.0,Concentrated / Activist,0.85,"16 positions, top-10 97%; turnover 4%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2015-09-30,1325025000.0,17,1.0,0.0,15.0,1.0,0.0,12680076.137514375,12680076.137514375,-82428076.13751438,0.009324277859983996,1394773000.0,-0.0500067035997972,1325025000.0,17,0.9568498707571554,0.5425482726065345,1.8431539652605575,0.0638803041452048,0.005270843946340635,0.0,0.0,Concentrated / Activist,0.85,"17 positions, top-10 96%; turnover 1%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2015-12-31,1527564000.0,17,0.0,1.0,14.0,1.0,2.0,-52018639.05308443,81966639.05308443,254557639.05308443,0.05746824309641833,1325025000.0,0.1528567385521027,1527564000.0,17,0.9663555831375968,0.6281090222590141,1.5920802990593388,0.03793425349117942,0.004599479956322616,0.0,0.0,Concentrated / Activist,0.85,"17 positions, top-10 97%; turnover 6%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2016-03-31,1526285000.0,17,0.0,1.0,16.0,1.0,0.0,7217000.0,37211000.0,-8496000.0,0.024369901720746507,1527564000.0,-0.0008372807947817362,1526285000.0,17,0.9660109350481725,0.6168674470476573,1.6210938100008754,0.040043635362989216,0.004681301329699237,0.0,0.0,Concentrated / Activist,0.85,"17 positions, top-10 97%; turnover 2%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2016-06-30,1615560000.0,18,0.0,0.0,15.0,1.0,2.0,16175837.18610017,26770162.81389983,73099162.81389983,0.01704104614575183,1526285000.0,0.058491697160097944,1615560000.0,18,0.9602298893263016,0.6162480846993632,1.6227230961502304,0.03357225977370076,0.003113471489762064,0.0,0.0,Concentrated / Activist,0.85,"18 positions, top-10 96%; turnover 2%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2016-09-30,1617426000.0,18,1.0,1.0,16.0,1.0,0.0,20600434.167771943,37434434.16777194,-18734434.167771943,0.0231578077775604,1615560000.0,0.0011550174552477088,1617426000.0,18,0.9567912225968918,0.596259506511574,1.6771221072021416,0.0347107070122528,0.0026331962018664224,0.0,0.0,Concentrated / Activist,0.85,"18 positions, top-10 96%; turnover 2%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2016-12-31,1667580000.0,17,2.0,2.0,12.0,1.0,2.0,22816975.94133161,126573158.10412888,27337024.058668394,0.0770611427218878,1617426000.0,0.03100852836543999,1667580000.0,17,0.9594580170066802,0.5814523350037339,1.719831428647678,0.0378194749277396,0.0027986663308506936,0.0,0.0,Concentrated / Activist,0.85,"17 positions, top-10 96%; turnover 8%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2017-03-31,1884117000.0,18,1.0,0.0,16.0,1.0,0.0,23145313.855386533,23145313.855386533,193391686.14461347,0.013033383115387678,1667580000.0,0.12985104162918715,1884117000.0,18,0.9531175611705642,0.5662891056441073,1.7658824618612117,0.041212939536132843,0.002559819798876609,0.0,0.0,Concentrated / Activist,0.85,"18 positions, top-10 95%; turnover 1%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2017-06-30,3198503000.0,17,1.0,2.0,15.0,1.0,0.0,1114947240.452354,1191297240.452354,199438759.54764605,0.46877289289868374,1884117000.0,0.697613789377199,3198503000.0,17,0.9762570177361096,0.735130681540452,1.3603023586289713,0.025517249788416643,0.0015716727481574974,0.0,0.0,Concentrated / Activist,0.85,"17 positions, top-10 98%; turnover 47%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2017-09-30,3103131000.0,18,0.0,1.0,14.0,2.0,2.0,-11307356.92482984,118313356.92482984,-84064643.07517016,0.03755005667572247,3198503000.0,-0.029817699092356653,3103131000.0,18,0.970021568538357,0.7188432372053832,1.3911238893860338,0.030071885460201325,0.0016499464573039295,0.0,0.0,Concentrated / Activist,0.85,"18 positions, top-10 97%; turnover 4%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2017-12-31,3334228000.0,19,0.0,0.0,16.0,1.0,2.0,15602645.575577946,49575354.424422055,215494354.42442203,0.015402389217199804,3103131000.0,0.0744722024303841,3334228000.0,19,0.9694055115606971,0.7169166681786774,1.394862254410257,0.031224319392675007,0.0016507569368381526,0.0,0.0,Concentrated / Activist,0.85,"19 positions, top-10 97%; turnover 2%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2018-03-31,3447749000.0,19,1.0,1.0,17.0,1.0,0.0,-24224763.050598443,126245236.94940156,137745763.05059844,0.037229626980274794,3334228000.0,0.03404716174178857,3447749000.0,19,0.9759857808674588,0.7406666803064941,1.3501349886377927,0.04289146338669085,0.0015882826737097162,0.0,0.0,Concentrated / Activist,0.85,"19 positions, top-10 98%; turnover 4%"
1345471,"Trian Fund Management, L.P.",Hedge Fund - Activist,2018-06-30,3424521000.0,19,3.0,1.0,12.0,1.0,3.0,34020508.07533717,85588409.20741597,-57248508.07533717,0.024908337189143023,3447749000.0,-0.00673714936905212,3424521000.0,19,0.9760054033834222,0.7263439848393214,1.3767581488558973,0.04416471675892775,0.0015558380281505064,0.0,0.0,Concentrated / Activist,0.85,"19 positions, top-10 98%; turnover 2%"
